cs_uri,predicted_label,confidence
gs://skin_cancer_project2/Test_Images/ISIC_0035346.jpg,nv_images,0.45460388
gs://skin_cancer_project2/Test_Images/ISIC_0035677.jpg,nv_images,0.5498785
gs://skin_cancer_project2/Test_Images/ISIC_0034927.jpg,mel_images,0.76428634
gs://skin_cancer_project2/Test_Images/ISIC_0035951.jpg,nv_images,0.8798457
gs://skin_cancer_project2/Test_Images/ISIC_0034870.jpg,bcc_images,0.49602094
gs://skin_cancer_project2/Test_Images/ISIC_0034890.jpg,nv_images,0.94502753
gs://skin_cancer_project2/Test_Images/ISIC_0035460.jpg,mel_images,0.94641477
gs://skin_cancer_project2/Test_Images/ISIC_0035970.jpg,nv_images,0.9311311
gs://skin_cancer_project2/Test_Images/ISIC_0035922.jpg,mel_images,0.90948635
gs://skin_cancer_project2/Test_Images/ISIC_0035984.jpg,mel_images,0.717001
gs://skin_cancer_project2/Test_Images/ISIC_0034905.jpg,vasc_images,0.7932442
gs://skin_cancer_project2/Test_Images/ISIC_0034876.jpg,df_images,0.5920643
gs://skin_cancer_project2/Test_Images/ISIC_0034807.jpg,nv_images,0.93576527
gs://skin_cancer_project2/Test_Images/ISIC_0035552.jpg,df_images,0.98534364
gs://skin_cancer_project2/Test_Images/ISIC_0036008.jpg,bkl_images,0.96843946
gs://skin_cancer_project2/Test_Images/ISIC_0035049.jpg,nv_images,0.9362787
gs://skin_cancer_project2/Test_Images/ISIC_0034612.jpg,bcc_images,0.8751373
gs://skin_cancer_project2/Test_Images/ISIC_0035683.jpg,vasc_images,0.688102
gs://skin_cancer_project2/Test_Images/ISIC_0035287.jpg,akiec_images,0.9700332
gs://skin_cancer_project2/Test_Images/ISIC_0036026.jpg,mel_images,0.8442345
gs://skin_cancer_project2/Test_Images/ISIC_0035348.jpg,akiec_images,0.4487387
gs://skin_cancer_project2/Test_Images/ISIC_0035571.jpg,nv_images,0.8097969
gs://skin_cancer_project2/Test_Images/ISIC_0034872.jpg,nv_images,0.93015915
gs://skin_cancer_project2/Test_Images/ISIC_0034620.jpg,nv_images,0.933112
gs://skin_cancer_project2/Test_Images/ISIC_0035546.jpg,nv_images,0.80068344
gs://skin_cancer_project2/Test_Images/ISIC_0035826.jpg,mel_images,0.97616583
gs://skin_cancer_project2/Test_Images/ISIC_0035880.jpg,nv_images,0.92545056
gs://skin_cancer_project2/Test_Images/ISIC_0035737.jpg,vasc_images,0.64600116
gs://skin_cancer_project2/Test_Images/ISIC_0034650.jpg,mel_images,0.97279155
gs://skin_cancer_project2/Test_Images/ISIC_0034954.jpg,vasc_images,0.73735785
gs://skin_cancer_project2/Test_Images/ISIC_0035188.jpg,nv_images,0.9406555
gs://skin_cancer_project2/Test_Images/ISIC_0035708.jpg,mel_images,0.9694856
gs://skin_cancer_project2/Test_Images/ISIC_0034660.jpg,nv_images,0.93616587
gs://skin_cancer_project2/Test_Images/ISIC_0035319.jpg,nv_images,0.9145968
gs://skin_cancer_project2/Test_Images/ISIC_0035604.jpg,nv_images,0.939019
gs://skin_cancer_project2/Test_Images/ISIC_0035326.jpg,mel_images,0.93937695
gs://skin_cancer_project2/Test_Images/ISIC_0034950.jpg,nv_images,0.94001234
gs://skin_cancer_project2/Test_Images/ISIC_0034797.jpg,bcc_images,0.37673962
gs://skin_cancer_project2/Test_Images/ISIC_0035657.jpg,nv_images,0.7136766
gs://skin_cancer_project2/Test_Images/ISIC_0034912.jpg,nv_images,0.92613035
gs://skin_cancer_project2/Test_Images/ISIC_0034836.jpg,nv_images,0.66139007
gs://skin_cancer_project2/Test_Images/ISIC_0035112.jpg,bcc_images,0.84052604
gs://skin_cancer_project2/Test_Images/ISIC_0034947.jpg,nv_images,0.9170738
gs://skin_cancer_project2/Test_Images/ISIC_0034921.jpg,mel_images,0.65843976
gs://skin_cancer_project2/Test_Images/ISIC_0035192.jpg,nv_images,0.933021
gs://skin_cancer_project2/Test_Images/ISIC_0035357.jpg,bcc_images,0.8716594
gs://skin_cancer_project2/Test_Images/ISIC_0035422.jpg,nv_images,0.9258564
gs://skin_cancer_project2/Test_Images/ISIC_0035761.jpg,bcc_images,0.92164135
gs://skin_cancer_project2/Test_Images/ISIC_0034633.jpg,df_images,0.41444856
gs://skin_cancer_project2/Test_Images/ISIC_0035876.jpg,bcc_images,0.84020615
gs://skin_cancer_project2/Test_Images/ISIC_0035769.jpg,nv_images,0.6529692
gs://skin_cancer_project2/Test_Images/ISIC_0034636.jpg,nv_images,0.92825204
gs://skin_cancer_project2/Test_Images/ISIC_0035628.jpg,nv_images,0.9281603
gs://skin_cancer_project2/Test_Images/ISIC_0034573.jpg,nv_images,0.39505735
gs://skin_cancer_project2/Test_Images/ISIC_0035598.jpg,nv_images,0.93070006
gs://skin_cancer_project2/Test_Images/ISIC_0035139.jpg,nv_images,0.7238089
gs://skin_cancer_project2/Test_Images/ISIC_0034654.jpg,nv_images,0.93811697
gs://skin_cancer_project2/Test_Images/ISIC_0035700.jpg,mel_images,0.53566027
gs://skin_cancer_project2/Test_Images/ISIC_0034818.jpg,nv_images,0.88771534
gs://skin_cancer_project2/Test_Images/ISIC_0035009.jpg,nv_images,0.91560477
gs://skin_cancer_project2/Test_Images/ISIC_0034801.jpg,nv_images,0.9365019
gs://skin_cancer_project2/Test_Images/ISIC_0035401.jpg,nv_images,0.92993945
gs://skin_cancer_project2/Test_Images/ISIC_0034529.jpg,mel_images,0.8601406
gs://skin_cancer_project2/Test_Images/ISIC_0034883.jpg,nv_images,0.93011504
gs://skin_cancer_project2/Test_Images/ISIC_0035152.jpg,mel_images,0.73595154
gs://skin_cancer_project2/Test_Images/ISIC_0034638.jpg,mel_images,0.6054137
gs://skin_cancer_project2/Test_Images/ISIC_0034524.jpg,nv_images,0.9232363
gs://skin_cancer_project2/Test_Images/ISIC_0034946.jpg,bcc_images,0.90165484
gs://skin_cancer_project2/Test_Images/ISIC_0035792.jpg,nv_images,0.77536154
gs://skin_cancer_project2/Test_Images/ISIC_0035909.jpg,nv_images,0.7504519
gs://skin_cancer_project2/Test_Images/ISIC_0035878.jpg,bkl_images,0.7195516
gs://skin_cancer_project2/Test_Images/ISIC_0034582.jpg,nv_images,0.91840214
gs://skin_cancer_project2/Test_Images/ISIC_0035284.jpg,bkl_images,0.8017555
gs://skin_cancer_project2/Test_Images/ISIC_0035107.jpg,nv_images,0.9232379
gs://skin_cancer_project2/Test_Images/ISIC_0035178.jpg,nv_images,0.85018855
gs://skin_cancer_project2/Test_Images/ISIC_0035947.jpg,nv_images,0.9194201
gs://skin_cancer_project2/Test_Images/ISIC_0035537.jpg,nv_images,0.9237794
gs://skin_cancer_project2/Test_Images/ISIC_0034700.jpg,nv_images,0.9305366
gs://skin_cancer_project2/Test_Images/ISIC_0035896.jpg,nv_images,0.3726122
gs://skin_cancer_project2/Test_Images/ISIC_0034976.jpg,nv_images,0.9339401
gs://skin_cancer_project2/Test_Images/ISIC_0035671.jpg,nv_images,0.89797455
gs://skin_cancer_project2/Test_Images/ISIC_0034546.jpg,bkl_images,0.9566901
gs://skin_cancer_project2/Test_Images/ISIC_0035165.jpg,nv_images,0.9269975
gs://skin_cancer_project2/Test_Images/ISIC_0036006.jpg,bcc_images,0.5834106
gs://skin_cancer_project2/Test_Images/ISIC_0034823.jpg,nv_images,0.93975097
gs://skin_cancer_project2/Test_Images/ISIC_0034802.jpg,bkl_images,0.93923926
gs://skin_cancer_project2/Test_Images/ISIC_0036056.jpg,mel_images,0.795585
gs://skin_cancer_project2/Test_Images/ISIC_0035444.jpg,nv_images,0.5093387
gs://skin_cancer_project2/Test_Images/ISIC_0035290.jpg,mel_images,0.52323306
gs://skin_cancer_project2/Test_Images/ISIC_0035431.jpg,nv_images,0.79591763
gs://skin_cancer_project2/Test_Images/ISIC_0035416.jpg,bkl_images,0.894615
gs://skin_cancer_project2/Test_Images/ISIC_0035114.jpg,nv_images,0.93062145
gs://skin_cancer_project2/Test_Images/ISIC_0035373.jpg,nv_images,0.51202613
gs://skin_cancer_project2/Test_Images/ISIC_0034750.jpg,bkl_images,0.9489918
gs://skin_cancer_project2/Test_Images/ISIC_0035495.jpg,nv_images,0.90554875
gs://skin_cancer_project2/Test_Images/ISIC_0035215.jpg,nv_images,0.91836405
gs://skin_cancer_project2/Test_Images/ISIC_0034887.jpg,mel_images,0.6563841
gs://skin_cancer_project2/Test_Images/ISIC_0035160.jpg,nv_images,0.90982425
gs://skin_cancer_project2/Test_Images/ISIC_0035496.jpg,nv_images,0.9195818
gs://skin_cancer_project2/Test_Images/ISIC_0035418.jpg,nv_images,0.6256211
gs://skin_cancer_project2/Test_Images/ISIC_0034908.jpg,nv_images,0.9298934
gs://skin_cancer_project2/Test_Images/ISIC_0035409.jpg,nv_images,0.9260405
gs://skin_cancer_project2/Test_Images/ISIC_0035894.jpg,mel_images,0.9505489
gs://skin_cancer_project2/Test_Images/ISIC_0035610.jpg,mel_images,0.81528884
gs://skin_cancer_project2/Test_Images/ISIC_0034684.jpg,bkl_images,0.89287245
gs://skin_cancer_project2/Test_Images/ISIC_0034953.jpg,bkl_images,0.9667454
gs://skin_cancer_project2/Test_Images/ISIC_0035815.jpg,nv_images,0.76130027
gs://skin_cancer_project2/Test_Images/ISIC_0035148.jpg,nv_images,0.9224368
gs://skin_cancer_project2/Test_Images/ISIC_0034871.jpg,nv_images,0.85799146
gs://skin_cancer_project2/Test_Images/ISIC_0035146.jpg,nv_images,0.9452846
gs://skin_cancer_project2/Test_Images/ISIC_0035824.jpg,bcc_images,0.8476848
gs://skin_cancer_project2/Test_Images/ISIC_0035616.jpg,nv_images,0.9243266
gs://skin_cancer_project2/Test_Images/ISIC_0035472.jpg,bkl_images,0.46920094
gs://skin_cancer_project2/Test_Images/ISIC_0034951.jpg,nv_images,0.34358075
gs://skin_cancer_project2/Test_Images/ISIC_0035977.jpg,bkl_images,0.6278021
gs://skin_cancer_project2/Test_Images/ISIC_0035486.jpg,mel_images,0.9735439
gs://skin_cancer_project2/Test_Images/ISIC_0034721.jpg,nv_images,0.92547935
gs://skin_cancer_project2/Test_Images/ISIC_0034891.jpg,bcc_images,0.9316058
gs://skin_cancer_project2/Test_Images/ISIC_0035860.jpg,nv_images,0.9279132
gs://skin_cancer_project2/Test_Images/ISIC_0035082.jpg,nv_images,0.8544738
gs://skin_cancer_project2/Test_Images/ISIC_0034744.jpg,nv_images,0.9386401
gs://skin_cancer_project2/Test_Images/ISIC_0035590.jpg,bkl_images,0.8260779
gs://skin_cancer_project2/Test_Images/ISIC_0035268.jpg,nv_images,0.93399596
gs://skin_cancer_project2/Test_Images/ISIC_0035145.jpg,nv_images,0.9392802
gs://skin_cancer_project2/Test_Images/ISIC_0035784.jpg,nv_images,0.8679861
gs://skin_cancer_project2/Test_Images/ISIC_0035760.jpg,nv_images,0.8677925
gs://skin_cancer_project2/Test_Images/ISIC_0035939.jpg,nv_images,0.7432841
gs://skin_cancer_project2/Test_Images/ISIC_0035142.jpg,bkl_images,0.7075377
gs://skin_cancer_project2/Test_Images/ISIC_0034833.jpg,bcc_images,0.93668365
gs://skin_cancer_project2/Test_Images/ISIC_0035230.jpg,nv_images,0.9386205
gs://skin_cancer_project2/Test_Images/ISIC_0034970.jpg,mel_images,0.6332889
gs://skin_cancer_project2/Test_Images/ISIC_0035685.jpg,df_images,0.9975883
gs://skin_cancer_project2/Test_Images/ISIC_0035353.jpg,nv_images,0.9351473
gs://skin_cancer_project2/Test_Images/ISIC_0035273.jpg,nv_images,0.8889452
gs://skin_cancer_project2/Test_Images/ISIC_0035875.jpg,nv_images,0.87524563
gs://skin_cancer_project2/Test_Images/ISIC_0035942.jpg,bkl_images,0.7627467
gs://skin_cancer_project2/Test_Images/ISIC_0034882.jpg,mel_images,0.74606204
gs://skin_cancer_project2/Test_Images/ISIC_0034745.jpg,nv_images,0.9014301
gs://skin_cancer_project2/Test_Images/ISIC_0035383.jpg,nv_images,0.93044496
gs://skin_cancer_project2/Test_Images/ISIC_0035270.jpg,bkl_images,0.95579994
gs://skin_cancer_project2/Test_Images/ISIC_0036060.jpg,bkl_images,0.92734355
gs://skin_cancer_project2/Test_Images/ISIC_0035451.jpg,bkl_images,0.93572646
gs://skin_cancer_project2/Test_Images/ISIC_0034580.jpg,nv_images,0.9333603
gs://skin_cancer_project2/Test_Images/ISIC_0034732.jpg,nv_images,0.67715466
gs://skin_cancer_project2/Test_Images/ISIC_0035821.jpg,df_images,0.9829177
gs://skin_cancer_project2/Test_Images/ISIC_0035207.jpg,mel_images,0.4308459
gs://skin_cancer_project2/Test_Images/ISIC_0035398.jpg,bkl_images,0.70053685
gs://skin_cancer_project2/Test_Images/ISIC_0034598.jpg,bcc_images,0.8937378
gs://skin_cancer_project2/Test_Images/ISIC_0035907.jpg,nv_images,0.8849099
gs://skin_cancer_project2/Test_Images/ISIC_0035302.jpg,nv_images,0.92118126
gs://skin_cancer_project2/Test_Images/ISIC_0034728.jpg,nv_images,0.8972873
gs://skin_cancer_project2/Test_Images/ISIC_0035870.jpg,nv_images,0.84259504
gs://skin_cancer_project2/Test_Images/ISIC_0035025.jpg,nv_images,0.9409213
gs://skin_cancer_project2/Test_Images/ISIC_0035551.jpg,nv_images,0.93105406
gs://skin_cancer_project2/Test_Images/ISIC_0035327.jpg,nv_images,0.82456994
gs://skin_cancer_project2/Test_Images/ISIC_0035407.jpg,nv_images,0.9052939
gs://skin_cancer_project2/Test_Images/ISIC_0034983.jpg,nv_images,0.80471873
gs://skin_cancer_project2/Test_Images/ISIC_0035666.jpg,mel_images,0.7020784
gs://skin_cancer_project2/Test_Images/ISIC_0034919.jpg,nv_images,0.94641596
gs://skin_cancer_project2/Test_Images/ISIC_0035084.jpg,nv_images,0.9443351
gs://skin_cancer_project2/Test_Images/ISIC_0035223.jpg,nv_images,0.9344041
gs://skin_cancer_project2/Test_Images/ISIC_0035669.jpg,nv_images,0.6912725
gs://skin_cancer_project2/Test_Images/ISIC_0035266.jpg,nv_images,0.9301498
gs://skin_cancer_project2/Test_Images/ISIC_0035755.jpg,bkl_images,0.4585645
gs://skin_cancer_project2/Test_Images/ISIC_0035021.jpg,mel_images,0.80161405
gs://skin_cancer_project2/Test_Images/ISIC_0035782.jpg,nv_images,0.63679796
gs://skin_cancer_project2/Test_Images/ISIC_0035957.jpg,bcc_images,0.9340436
gs://skin_cancer_project2/Test_Images/ISIC_0034788.jpg,nv_images,0.9196956
gs://skin_cancer_project2/Test_Images/ISIC_0035032.jpg,bkl_images,0.9444728
gs://skin_cancer_project2/Test_Images/ISIC_0035133.jpg,nv_images,0.91018003
gs://skin_cancer_project2/Test_Images/ISIC_0034785.jpg,bkl_images,0.9717344
gs://skin_cancer_project2/Test_Images/ISIC_0035199.jpg,nv_images,0.71084285
gs://skin_cancer_project2/Test_Images/ISIC_0035229.jpg,nv_images,0.5373001
gs://skin_cancer_project2/Test_Images/ISIC_0034997.jpg,bkl_images,0.56785613
gs://skin_cancer_project2/Test_Images/ISIC_0035643.jpg,akiec_images,0.82126373
gs://skin_cancer_project2/Test_Images/ISIC_0035558.jpg,nv_images,0.65098995
gs://skin_cancer_project2/Test_Images/ISIC_0035126.jpg,nv_images,0.85893637
gs://skin_cancer_project2/Test_Images/ISIC_0034975.jpg,nv_images,0.93635523
gs://skin_cancer_project2/Test_Images/ISIC_0035026.jpg,bkl_images,0.68933356
gs://skin_cancer_project2/Test_Images/ISIC_0035515.jpg,nv_images,0.9198765
gs://skin_cancer_project2/Test_Images/ISIC_0034989.jpg,nv_images,0.93362856
gs://skin_cancer_project2/Test_Images/ISIC_0035412.jpg,nv_images,0.93451315
gs://skin_cancer_project2/Test_Images/ISIC_0035791.jpg,nv_images,0.5806559
gs://skin_cancer_project2/Test_Images/ISIC_0035625.jpg,bcc_images,0.9337846
gs://skin_cancer_project2/Test_Images/ISIC_0035682.jpg,nv_images,0.83821756
gs://skin_cancer_project2/Test_Images/ISIC_0034920.jpg,nv_images,0.7722895
gs://skin_cancer_project2/Test_Images/ISIC_0035355.jpg,bcc_images,0.9244033
gs://skin_cancer_project2/Test_Images/ISIC_0034996.jpg,nv_images,0.8830171
gs://skin_cancer_project2/Test_Images/ISIC_0035545.jpg,nv_images,0.9207037
gs://skin_cancer_project2/Test_Images/ISIC_0035198.jpg,nv_images,0.9103082
gs://skin_cancer_project2/Test_Images/ISIC_0034592.jpg,nv_images,0.8491105
gs://skin_cancer_project2/Test_Images/ISIC_0035072.jpg,bcc_images,0.937219
gs://skin_cancer_project2/Test_Images/ISIC_0035959.jpg,bkl_images,0.6548827
gs://skin_cancer_project2/Test_Images/ISIC_0035461.jpg,nv_images,0.94271487
gs://skin_cancer_project2/Test_Images/ISIC_0035573.jpg,nv_images,0.92703223
gs://skin_cancer_project2/Test_Images/ISIC_0035285.jpg,nv_images,0.9382467
gs://skin_cancer_project2/Test_Images/ISIC_0034930.jpg,bkl_images,0.8672783
gs://skin_cancer_project2/Test_Images/ISIC_0035634.jpg,bcc_images,0.5661656
gs://skin_cancer_project2/Test_Images/ISIC_0036045.jpg,nv_images,0.5246476
gs://skin_cancer_project2/Test_Images/ISIC_0035733.jpg,bcc_images,0.9024853
gs://skin_cancer_project2/Test_Images/ISIC_0035123.jpg,nv_images,0.9358178
gs://skin_cancer_project2/Test_Images/ISIC_0035303.jpg,nv_images,0.92520714
gs://skin_cancer_project2/Test_Images/ISIC_0035347.jpg,nv_images,0.88888335
gs://skin_cancer_project2/Test_Images/ISIC_0035047.jpg,mel_images,0.74958843
gs://skin_cancer_project2/Test_Images/ISIC_0034924.jpg,nv_images,0.94777393
gs://skin_cancer_project2/Test_Images/ISIC_0035370.jpg,nv_images,0.86208254
gs://skin_cancer_project2/Test_Images/ISIC_0035446.jpg,bcc_images,0.85651094
gs://skin_cancer_project2/Test_Images/ISIC_0035320.jpg,nv_images,0.9271889
gs://skin_cancer_project2/Test_Images/ISIC_0035382.jpg,nv_images,0.7971319
gs://skin_cancer_project2/Test_Images/ISIC_0035831.jpg,bkl_images,0.97667867
gs://skin_cancer_project2/Test_Images/ISIC_0035297.jpg,nv_images,0.93162215
gs://skin_cancer_project2/Test_Images/ISIC_0035394.jpg,nv_images,0.79609907
gs://skin_cancer_project2/Test_Images/ISIC_0035037.jpg,bkl_images,0.68126386
gs://skin_cancer_project2/Test_Images/ISIC_0035690.jpg,mel_images,0.9108976
gs://skin_cancer_project2/Test_Images/ISIC_0036000.jpg,vasc_images,0.93907285
gs://skin_cancer_project2/Test_Images/ISIC_0034998.jpg,nv_images,0.5370699
gs://skin_cancer_project2/Test_Images/ISIC_0035168.jpg,bkl_images,0.96853036
gs://skin_cancer_project2/Test_Images/ISIC_0035231.jpg,nv_images,0.93696916
gs://skin_cancer_project2/Test_Images/ISIC_0034925.jpg,nv_images,0.89524835
gs://skin_cancer_project2/Test_Images/ISIC_0035658.jpg,bcc_images,0.6299922
gs://skin_cancer_project2/Test_Images/ISIC_0035362.jpg,bkl_images,0.7865834
gs://skin_cancer_project2/Test_Images/ISIC_0035209.jpg,nv_images,0.93990386
gs://skin_cancer_project2/Test_Images/ISIC_0035307.jpg,nv_images,0.93867564
gs://skin_cancer_project2/Test_Images/ISIC_0035292.jpg,nv_images,0.95962816
gs://skin_cancer_project2/Test_Images/ISIC_0034923.jpg,nv_images,0.9132389
gs://skin_cancer_project2/Test_Images/ISIC_0034708.jpg,nv_images,0.9024745
gs://skin_cancer_project2/Test_Images/ISIC_0035592.jpg,nv_images,0.924898
gs://skin_cancer_project2/Test_Images/ISIC_0034641.jpg,nv_images,0.9340862
gs://skin_cancer_project2/Test_Images/ISIC_0034937.jpg,vasc_images,0.8242043
gs://skin_cancer_project2/Test_Images/ISIC_0034552.jpg,nv_images,0.9384739
gs://skin_cancer_project2/Test_Images/ISIC_0035563.jpg,nv_images,0.94205076
gs://skin_cancer_project2/Test_Images/ISIC_0034570.jpg,nv_images,0.696135
gs://skin_cancer_project2/Test_Images/ISIC_0034755.jpg,bkl_images,0.84078753
gs://skin_cancer_project2/Test_Images/ISIC_0035534.jpg,nv_images,0.94051874
gs://skin_cancer_project2/Test_Images/ISIC_0034885.jpg,bkl_images,0.46228695
gs://skin_cancer_project2/Test_Images/ISIC_0034784.jpg,mel_images,0.50507295
gs://skin_cancer_project2/Test_Images/ISIC_0035641.jpg,nv_images,0.91450727
gs://skin_cancer_project2/Test_Images/ISIC_0035352.jpg,nv_images,0.9275947
gs://skin_cancer_project2/Test_Images/ISIC_0035622.jpg,df_images,0.42285523
gs://skin_cancer_project2/Test_Images/ISIC_0035766.jpg,mel_images,0.88088
gs://skin_cancer_project2/Test_Images/ISIC_0034852.jpg,nv_images,0.6931281
gs://skin_cancer_project2/Test_Images/ISIC_0035201.jpg,nv_images,0.9382737
gs://skin_cancer_project2/Test_Images/ISIC_0034935.jpg,mel_images,0.57481104
gs://skin_cancer_project2/Test_Images/ISIC_0035802.jpg,bkl_images,0.8083312
gs://skin_cancer_project2/Test_Images/ISIC_0035369.jpg,nv_images,0.9287636
gs://skin_cancer_project2/Test_Images/ISIC_0035582.jpg,nv_images,0.9027242
gs://skin_cancer_project2/Test_Images/ISIC_0035968.jpg,mel_images,0.8085443
gs://skin_cancer_project2/Test_Images/ISIC_0035259.jpg,nv_images,0.5392936
gs://skin_cancer_project2/Test_Images/ISIC_0034789.jpg,nv_images,0.8631533
gs://skin_cancer_project2/Test_Images/ISIC_0034764.jpg,mel_images,0.8153739
gs://skin_cancer_project2/Test_Images/ISIC_0035425.jpg,nv_images,0.8731023
gs://skin_cancer_project2/Test_Images/ISIC_0034993.jpg,bkl_images,0.9568767
gs://skin_cancer_project2/Test_Images/ISIC_0035171.jpg,bcc_images,0.93936056
gs://skin_cancer_project2/Test_Images/ISIC_0034780.jpg,nv_images,0.926556
gs://skin_cancer_project2/Test_Images/ISIC_0034781.jpg,nv_images,0.9208346
gs://skin_cancer_project2/Test_Images/ISIC_0035000.jpg,mel_images,0.6111412
gs://skin_cancer_project2/Test_Images/ISIC_0034869.jpg,nv_images,0.9320369
gs://skin_cancer_project2/Test_Images/ISIC_0035403.jpg,mel_images,0.82358915
gs://skin_cancer_project2/Test_Images/ISIC_0034735.jpg,nv_images,0.9252701
gs://skin_cancer_project2/Test_Images/ISIC_0035044.jpg,nv_images,0.87678856
gs://skin_cancer_project2/Test_Images/ISIC_0035676.jpg,bkl_images,0.95921737
gs://skin_cancer_project2/Test_Images/ISIC_0035098.jpg,nv_images,0.9432273
gs://skin_cancer_project2/Test_Images/ISIC_0034696.jpg,nv_images,0.93269193
gs://skin_cancer_project2/Test_Images/ISIC_0035197.jpg,nv_images,0.58863103
gs://skin_cancer_project2/Test_Images/ISIC_0035190.jpg,mel_images,0.8055855
gs://skin_cancer_project2/Test_Images/ISIC_0034741.jpg,nv_images,0.95196974
gs://skin_cancer_project2/Test_Images/ISIC_0035337.jpg,nv_images,0.9352217
gs://skin_cancer_project2/Test_Images/ISIC_0035964.jpg,nv_images,0.47581646
gs://skin_cancer_project2/Test_Images/ISIC_0035800.jpg,mel_images,0.8710991
gs://skin_cancer_project2/Test_Images/ISIC_0036029.jpg,mel_images,0.8801352
gs://skin_cancer_project2/Test_Images/ISIC_0035955.jpg,df_images,0.9958995
gs://skin_cancer_project2/Test_Images/ISIC_0034752.jpg,nv_images,0.87446994
gs://skin_cancer_project2/Test_Images/ISIC_0035626.jpg,akiec_images,0.87265146
gs://skin_cancer_project2/Test_Images/ISIC_0035448.jpg,nv_images,0.9468904
gs://skin_cancer_project2/Test_Images/ISIC_0034928.jpg,nv_images,0.9251599
gs://skin_cancer_project2/Test_Images/ISIC_0034861.jpg,nv_images,0.92030644
gs://skin_cancer_project2/Test_Images/ISIC_0034873.jpg,akiec_images,0.53690165
gs://skin_cancer_project2/Test_Images/ISIC_0035220.jpg,nv_images,0.8790413
gs://skin_cancer_project2/Test_Images/ISIC_0036016.jpg,bcc_images,0.96080065
gs://skin_cancer_project2/Test_Images/ISIC_0035106.jpg,bcc_images,0.9081914
gs://skin_cancer_project2/Test_Images/ISIC_0035709.jpg,nv_images,0.9294733
gs://skin_cancer_project2/Test_Images/ISIC_0036049.jpg,nv_images,0.929484
gs://skin_cancer_project2/Test_Images/ISIC_0036004.jpg,bcc_images,0.93119246
gs://skin_cancer_project2/Test_Images/ISIC_0035543.jpg,nv_images,0.88545066
gs://skin_cancer_project2/Test_Images/ISIC_0034702.jpg,nv_images,0.89706874
gs://skin_cancer_project2/Test_Images/ISIC_0035578.jpg,nv_images,0.9446169
gs://skin_cancer_project2/Test_Images/ISIC_0034765.jpg,nv_images,0.57121575
gs://skin_cancer_project2/Test_Images/ISIC_0034553.jpg,nv_images,0.940041
gs://skin_cancer_project2/Test_Images/ISIC_0035473.jpg,nv_images,0.9103105
gs://skin_cancer_project2/Test_Images/ISIC_0035333.jpg,nv_images,0.94162166
gs://skin_cancer_project2/Test_Images/ISIC_0034648.jpg,nv_images,0.92556727
gs://skin_cancer_project2/Test_Images/ISIC_0035853.jpg,nv_images,0.7356687
gs://skin_cancer_project2/Test_Images/ISIC_0034616.jpg,nv_images,0.9321529
gs://skin_cancer_project2/Test_Images/ISIC_0035936.jpg,nv_images,0.8980668
gs://skin_cancer_project2/Test_Images/ISIC_0035980.jpg,mel_images,0.4311375
gs://skin_cancer_project2/Test_Images/ISIC_0035527.jpg,bcc_images,0.85805357
gs://skin_cancer_project2/Test_Images/ISIC_0035811.jpg,bcc_images,0.687038
gs://skin_cancer_project2/Test_Images/ISIC_0034911.jpg,vasc_images,0.82189256
gs://skin_cancer_project2/Test_Images/ISIC_0035065.jpg,nv_images,0.94456637
gs://skin_cancer_project2/Test_Images/ISIC_0035478.jpg,mel_images,0.8474756
gs://skin_cancer_project2/Test_Images/ISIC_0035429.jpg,nv_images,0.7146096
gs://skin_cancer_project2/Test_Images/ISIC_0034674.jpg,nv_images,0.84764034
gs://skin_cancer_project2/Test_Images/ISIC_0035154.jpg,bkl_images,0.88826627
gs://skin_cancer_project2/Test_Images/ISIC_0034548.jpg,bkl_images,0.67786646
gs://skin_cancer_project2/Test_Images/ISIC_0035294.jpg,nv_images,0.9313524
gs://skin_cancer_project2/Test_Images/ISIC_0035343.jpg,nv_images,0.86520404
gs://skin_cancer_project2/Test_Images/ISIC_0035601.jpg,nv_images,0.9027375
gs://skin_cancer_project2/Test_Images/ISIC_0036041.jpg,nv_images,0.9088155
gs://skin_cancer_project2/Test_Images/ISIC_0034665.jpg,nv_images,0.9109447
gs://skin_cancer_project2/Test_Images/ISIC_0034677.jpg,nv_images,0.91830826
gs://skin_cancer_project2/Test_Images/ISIC_0035828.jpg,nv_images,0.7997153
gs://skin_cancer_project2/Test_Images/ISIC_0034800.jpg,nv_images,0.9390634
gs://skin_cancer_project2/Test_Images/ISIC_0035400.jpg,nv_images,0.92912257
gs://skin_cancer_project2/Test_Images/ISIC_0036011.jpg,bcc_images,0.93098944
gs://skin_cancer_project2/Test_Images/ISIC_0034581.jpg,nv_images,0.93672246
gs://skin_cancer_project2/Test_Images/ISIC_0035166.jpg,nv_images,0.81361634
gs://skin_cancer_project2/Test_Images/ISIC_0035650.jpg,nv_images,0.6113546
gs://skin_cancer_project2/Test_Images/ISIC_0035533.jpg,bkl_images,0.96951866
gs://skin_cancer_project2/Test_Images/ISIC_0035900.jpg,mel_images,0.9813291
gs://skin_cancer_project2/Test_Images/ISIC_0035743.jpg,nv_images,0.88719416
gs://skin_cancer_project2/Test_Images/ISIC_0035664.jpg,bkl_images,0.72110546
gs://skin_cancer_project2/Test_Images/ISIC_0034632.jpg,nv_images,0.5345343
gs://skin_cancer_project2/Test_Images/ISIC_0035810.jpg,bkl_images,0.73167646
